id,street,zip,saledate,price,bedrooms,squarefeet,lotsize,yearbuilt,condolike,latitude,longitude
57841,330 Mission Bay Boulevard #903,94158,2008-07-29,1065500,3,1068,6969,NA,1,37.771155,-122.388009
39817,330 Mission Boulevard #802,94158,2008-10-31,1180000,NA,NA,NA,NA,1,37.791044,-122.39622
55274,330 Mission Street Bay Boulevard #705,94158,2008-08-14,937000,NA,NA,NA,NA,1,NA,NA
30107,330 Paris Street,94112,2008-12-24,610000,0,1450,2467,1932,0,37.723543,-122.433869
47510,331 Elsie Street,94110,2008-09-23,670000,0,900,3214,1902,0,37.738888,-122.41972
69751,331 Ordway Street,94134,2008-05-14,648000,NA,NA,NA,1955,0,37.719268,-122.404196
77261,3312 San Bruno Avenue,94134,2008-03-25,570000,NA,NA,NA,1928,0,37.72016,-122.400928
7960,3317 Jackson Street,94118,2009-05-28,1355000,4,2080,NA,1905,0,37.790423,-122.449564
56143,3317 Taraval Street,94116,2008-08-08,624000,2,1050,1873,1943,0,37.74169,-122.501752
19091,332 Jules Avenue,94112,2009-03-18,388000,0,610,2809,1900,0,37.724115,-122.461072
41518,3320 Wawona Street,94116,2008-10-22,625000,2,1011,2500,1950,0,37.736503,-122.502553
15467,3321 17th Street #15,94110,2009-04-10,390000,1,430,523,1925,1,37.763257,-122.420009
65798,3324 Octavia Street #2,94123,2008-06-06,725000,NA,NA,NA,1924,1,37.803021,-122.429648
73518,3324 Octavia Street #4,94123,2008-04-18,739000,NA,NA,NA,1924,1,37.803021,-122.429648
52894,3324 Sacramento Street,94118,2008-08-27,2850000,0,5650,4560,1906,0,37.788332,-122.447553
48045,3327 22nd Street,94110,2008-09-19,950000,0,1635,2850,1880,0,37.755009,-122.421766
66901,333 1st Street,94105,2008-05-30,885000,2,958,NA,NA,0,37.786964,-122.3940167
57153,333 1st Street #2102,94105,2008-08-01,665000,1,713,NA,2004,1,37.787118,-122.393977
77783,333 1st Street #N1504,94105,2008-03-20,1000000,2,983,NA,2004,1,37.786964,-122.3940167
51085,333 1st Street #N507,94105,2008-09-03,748500,NA,NA,NA,NA,1,37.786964,-122.3940167
35312,333 Bush Street #3706,94104,2008-11-25,1825000,2,1668,NA,1987,1,37.790827,-122.402918
63272,333 Bush Street #4105,94104,2008-06-20,1549000,3,3818,NA,1987,1,37.790792,-122.403062
80126,333 Cherry Street,94118,2008-02-29,1375000,2,1494,NA,1908,0,37.7873183,-122.4569899
17113,333 Grant Avenue #507,94108,2009-03-31,525000,1,665,NA,1908,1,37.790185,-122.405577
80863,333 Main Street #4E,94105,2008-02-26,900000,NA,NA,NA,NA,1,37.7888556,-122.3911692
73512,3330 16th Street,94114,2008-04-18,715000,NA,NA,NA,1907,0,37.764817,-122.427142
75890,3330 California Street,94118,2008-04-01,1385000,NA,NA,NA,1900,0,37.787166,-122.44962
13039,3331 18th Street,94110,2009-04-30,535000,2,1367,1488,1923,0,37.761793,-122.417806
77302,3333 19th Street,94110,2008-03-25,646500,NA,NA,NA,1907,0,37.760104,-122.417614
17878,3337 Cesar Chavez,94110,2009-03-26,600000,0,1875,2748,1900,0,37.748069,-122.41683
62291,334 28th Street,94131,2008-06-27,1145000,4,2430,9583,2004,0,37.7451341,-122.4298727
75612,334 Leland Avenue,94134,2008-04-03,600000,4,2170,2495,1951,0,37.713545,-122.410163
53018,3342 21st Street,94110,2008-08-26,841500,0,1323,NA,NA,0,37.757087,-122.422138
66754,3342 Divisadero Street,94123,2008-05-30,1195000,NA,NA,NA,1925,0,37.800615,-122.442675
72995,3342 Fulton Street,94118,2008-04-23,1375000,3,2250,1750,1914,0,37.77353,-122.467716
24304,3347 20th Street,94110,2009-02-10,309500,0,4810,2375,1900,0,37.758621,-122.415612
864,3347 21st Street #A,94110,2009-07-02,626000,0,735,NA,1880,1,37.756719,-122.422149
63888,335 Coleridge Street,94110,2008-06-18,1070000,NA,NA,NA,1962,0,37.741136,-122.421068
10635,3352 Washington Street,94118,2009-05-14,3600000,4,3338,3128,1940,0,37.790095,-122.448269
75603,3354 20th Street #2,94110,2008-04-03,900000,NA,NA,NA,NA,1,37.7588323,-122.416035
77926,3354 20th Street #6,94110,2008-03-19,1245000,NA,NA,NA,NA,1,37.7588323,-122.416035
41123,336 Monticello Street,94132,2008-10-24,605000,0,1075,2495,1938,0,37.720423,-122.470597
77927,3365 20th Street #1,94110,2008-03-19,870000,3,2015,NA,2002,1,37.7587959,-122.4161005
50892,337 Clipper Street,94114,2008-09-04,840000,0,1313,NA,1910,0,37.7489662,-122.4325183
59859,3373 22nd Street,94110,2008-07-11,1950000,4,1422,8712,1900,0,37.754964,-122.422542
66904,3375 17th Street #310,94110,2008-05-30,829500,2,1252,NA,2003,1,37.7633234,-122.4212
56259,3383 Washington Street,94118,2008-08-08,7875000,5,4600,4390,1900,0,37.789518,-122.448542
20735,3388 Clay Street,94118,2009-03-06,4980000,7,3100,3510,1908,0,37.789156,-122.448626
55232,34 Point Lobos Avenue,94121,2008-08-14,779000,3,1425,2413,1925,0,37.779961,-122.503648
75390,34 Presidio Terrace,94118,2008-04-04,9500000,5,6759,10441,1911,0,37.788586,-122.460922
29763,340 Mt. Vernon Avenue,94112,2008-12-26,615000,0,1335,2191,1939,0,37.718144,-122.447177
64192,340 Prentiss Street,94110,2008-06-17,950000,NA,NA,NA,1954,0,37.739042,-122.412242
14260,340 St. Francis Boulevard,94127,2009-04-21,2150000,4,3254,5174,1925,0,37.734665,-122.467354
57772,341 Moultrie Street,94110,2008-07-29,880000,NA,NA,NA,1908,0,37.739806,-122.415659
74566,341 Noe Street,94114,2008-04-11,1260000,4,1399,2250,1923,0,37.763488,-122.432727
78500,341 Union Street,94133,2008-03-14,585000,NA,NA,NA,1906,0,37.800775,-122.405103
75896,341 Union Street,94133,2008-04-01,1150000,NA,NA,NA,1906,0,37.800775,-122.405103
72300,341 Union Street,94133,2008-04-29,425000,NA,NA,NA,1906,0,37.800775,-122.405103
66017,3410 California Street #3,94118,2008-06-05,1225000,2,1225,NA,2006,1,37.787061,-122.45072
51097,3410 California Street #4,94118,2008-09-03,1290000,2,1197,NA,2006,1,37.787061,-122.45072
32604,3419 Alemany Boulevard,94132,2008-12-12,495000,3,1500,3302,1948,0,37.710983,-122.463104
38952,342 Byxbee Street,94132,2008-11-04,500000,5,1285,2495,1926,0,37.720519,-122.469708
55984,342 Hayes Street #5E,94102,2008-08-08,810000,0,1082,NA,1996,1,37.7770108,-122.4220046
66680,343 Ellington Avenue,94112,2008-05-30,813000,3,1440,2667,1983,0,37.712603,-122.445843
74691,343 Maple Street #3,94118,2008-04-11,1120000,2,1123,NA,1993,1,37.787372,-122.455557
6049,3434 Broderick Street,94123,2009-06-05,1860000,0,1951,3436,1931,0,37.801998,-122.444803
23439,3437 Noriega Street,94122,2009-02-18,575000,0,800,1772,1944,0,37.752943,-122.500692
79416,3440 Scott Street,94123,2008-03-06,1980000,0,3000,2508,1925,0,37.801765,-122.441207
61763,345 Church Street #1A,94114,2008-06-30,450000,1,683,NA,1983,1,37.765576,-122.428184
51326,345 Congdon Street,94112,2008-09-02,505000,0,983,1276,1951,0,37.728804,-122.425845
13830,345 Locust Street #5,94118,2009-04-24,1315000,1,1237,NA,NA,1,37.787761,-122.452174
72621,345 Marina Boulevard,94123,2008-04-25,2300000,NA,NA,NA,1924,0,37.806014,-122.438324
14723,345 Noriega Street,94122,2009-04-16,127500,3,2705,2500,1927,0,37.75449,-122.467192
65012,345 Upper Terrace,94117,2008-06-12,950000,NA,NA,NA,1966,0,37.7622147,-122.446178
72999,3450 3rd Street #2B,94124,2008-04-23,1200000,NA,NA,NA,1987,1,37.7454194,-122.3872085
59212,3453 26th Street,94110,2008-07-22,559000,3,1810,3201,NA,0,37.748835,-122.419457
61315,3457 26th Street,94110,2008-07-01,510000,4,1870,6970,NA,0,37.748943,-122.4195993
66902,346 1st Street #210,94105,2008-05-30,680000,NA,NA,NA,1996,1,37.78654,-122.394034
77784,346 1st Street #302,94105,2008-03-20,1150000,2,1762,NA,1996,1,37.78654,-122.394034
20460,346 25th Avenue,94121,2009-03-10,1300000,6,3450,3000,1919,0,37.783001,-122.484619
48370,346 Mullen Avenue,94110,2008-09-18,335000,0,NA,1750,NA,0,37.746002,-122.406153
47392,3460 Clay Street,94118,2008-09-24,6150000,6,4803,3192,1900,0,37.788994,-122.449904
60516,3477 17th Street,94110,2008-07-08,1655000,3,2110,13068,1906,0,37.762897,-122.423446
901,349 Urbano Drive,94127,2009-07-02,1165000,3,2190,5148,1924,0,37.725032,-122.469808
59337,35 Adair Street,94103,2008-07-18,730000,3,1053,3485,1902,0,37.765589,-122.417949
76827,35 Davis Street,94111,2008-03-27,840000,1,914,NA,1981,0,37.792824,-122.3975161
59820,35 Miramar Avenue,94112,2008-07-11,610000,2,950,1742,1926,0,37.718881,-122.458485
42265,35 Santa Ana Avenue,94127,2008-10-17,1845000,0,3264,7596,1917,0,37.736529,-122.46784
23985,35 Sussex Street,94131,2009-02-12,849000,0,960,2339,1951,0,37.73614,-122.433453
79119,35 Yerba Buena Avenue,94127,2008-03-07,1850000,3,2831,4835,1919,0,37.738086,-122.464583
70637,350 Alabama Street,94110,2008-05-07,600000,1,936,NA,2003,0,37.7648451,-122.4123736
78023,350 Alabama Street #20,94110,2008-03-18,750000,2,1330,NA,2003,1,37.7648451,-122.4123736
46721,350 Broderick Street #303,94117,2008-09-26,785000,2,970,NA,NA,1,37.7734008,-122.4391748
75783,350 Church Street #A,94114,2008-04-02,680000,1,1050,NA,1981,1,37.765062,-122.429077
40996,350 Edinburgh Street,94112,2008-10-24,486000,0,1000,2500,1900,0,37.723612,-122.430374
63906,350 Roosevelt Way,94114,2008-06-18,1230000,3,1301,1746,1988,0,37.765352,-122.442537
29009,350 Staples Avenue,94112,2008-12-31,725000,0,1125,3375,1921,0,37.729319,-122.450043
79117,3500 Broderick Street,94123,2008-03-07,800000,2,977,NA,2007,0,37.8025759,-122.4450783
48535,351 East Buena Vista Avenue #103,94117,2008-09-18,681000,1,899,NA,1987,1,37.766862,-122.43959
67460,351 Ulloa Street,94127,2008-05-28,828000,3,925,3101,1924,0,37.741594,-122.457485
79586,3510 Divisadero Street,94123,2008-03-05,2250000,NA,NA,NA,1925,0,37.802143,-122.44298
12233,3514 Pierce Street,94123,2009-05-05,2460000,0,2860,2495,1929,0,37.803,-122.439737
60121,3515 Pierce Street,94123,2008-07-10,990000,4,1778,8712,1925,0,37.8029694,-122.4400298
20736,3515 Webster Street,94123,2009-03-06,850000,0,2800,7500,1931,0,37.803118,-122.435323
13044,3519 21st Street,94114,2009-04-30,780000,NA,NA,NA,NA,0,37.756402,-122.426181
32972,352 Richland Avenue,94110,2008-12-10,625000,0,1075,2500,1900,0,37.735463,-122.418312
53021,3521 21st Street,94114,2008-08-26,987000,NA,NA,NA,NA,0,37.7565742,-122.4262231
53856,3525 Clay Street,94118,2008-08-21,4200000,0,2756,3828,1911,0,37.788327,-122.45083
6032,3527 19th Street,94110,2009-06-05,790500,0,1425,NA,1908,0,37.759939,-122.421989
43217,353 3rd Avenue,94118,2008-10-14,855000,0,4110,3025,1900,0,37.782041,-122.461463
67316,353 Oneida Avenue,94112,2008-05-29,750000,NA,NA,NA,1931,0,37.722338,-122.444677
42262,3542 Jennings Street,94124,2008-10-17,605000,0,1512,2495,1964,0,37.718027,-122.397128
49933,3543 Washington Street,94118,2008-09-10,2090000,4,2761,NA,1912,0,37.7894319,-122.4513935
22530,3548 Fulton Street,94118,2009-02-24,200000,0,4000,2200,1920,0,37.773407,-122.469986
51831,355 19th Avenue,94121,2008-08-29,1080000,4,2800,3000,1917,0,37.781261,-122.478697
79450,355 1st Street,94105,2008-03-06,760000,2,947,NA,NA,0,37.7869009,-122.3939401
77298,355 1st Street #1102,94105,2008-03-25,863000,2,995,NA,2004,1,37.7869009,-122.3939401
54258,355 1st Street #2102,94105,2008-08-20,1649000,2,1481,NA,2004,1,37.7869009,-122.3939401
67309,355 1st Street #S609,94105,2008-05-29,839000,2,995,NA,2004,1,37.7869009,-122.3939401
21703,355 Bryant Street #408,94107,2009-02-27,1450000,1,2066,NA,1917,1,37.783551,-122.392422
32687,355 East Buena Vista Avenue,94117,2008-12-11,550000,1,758,NA,1986,0,37.767305,-122.439918
29014,355 East Buena Vista Avenue #205W,94117,2008-12-31,600000,NA,NA,NA,NA,1,37.767305,-122.439918
72993,355 East Buena Vista Avenue #611W,94117,2008-04-23,600000,1,657,NA,1986,1,37.767305,-122.439918
63421,3550 Market Street #201,94131,2008-06-20,629000,3,1143,NA,1979,1,37.756293,-122.441889
69203,3550 Market Street #205,94131,2008-05-16,700000,2,1012,NA,1979,1,37.756293,-122.441889
48048,3550 Market Street #501,94131,2008-09-19,735000,0,1099,NA,1979,1,37.756293,-122.441889
65013,3551 Noriega Street,94122,2008-06-12,710000,NA,NA,NA,1954,0,37.752893,-122.501995
35313,3551 Scott Street,94123,2008-11-25,1827000,0,4240,2343,1925,0,37.802867,-122.441831
48042,356 Prentiss Street,94110,2008-09-19,779500,0,1180,1750,1963,0,37.738768,-122.412267
77605,3563 21st Street,94114,2008-03-21,2000000,NA,NA,NA,NA,0,37.75652,-122.4270816
73821,3571 21st Street,94114,2008-04-17,1120000,3,1559,1950,1875,0,37.756337,-122.427258
32698,358 29th Avenue,94121,2008-12-11,625000,0,3318,2979,1923,0,37.782602,-122.488882
52630,358 Edinburgh Street,94112,2008-08-28,655000,2,1250,2500,1925,0,37.72354,-122.430604
33531,3580 Pierce Street,94123,2008-12-05,2000000,2,2342,NA,1931,0,37.803706,-122.4401575
78891,36 Adair Street,94103,2008-03-11,480000,0,2590,1873,1907,0,37.765861,-122.418243
53022,36 Hartford Street,94114,2008-08-26,1450000,3,1609,2548,1901,0,37.761892,-122.434269
76832,36 Hopkins Avenue,94131,2008-03-27,1375000,NA,NA,NA,1954,0,37.753161,-122.444178
78605,36 Kittredge Terrace,94118,2008-03-13,1600000,NA,NA,NA,1937,0,37.77767,-122.450274
59562,36 Miley Street,94123,2008-07-14,809000,3,1431,7405,1969,0,37.7973332,-122.4451779
22260,36 Mirabel Avenue,94110,2009-02-26,749000,0,1050,1842,1926,0,37.746185,-122.416731
71147,360 Eureka Street,94114,2008-05-02,1605000,4,1685,3250,1907,0,37.756256,-122.438169
39415,360 Guerrero Street #102,94103,2008-10-31,550000,2,964,NA,1983,1,37.765438,-122.424327
56216,360 Lily Street #10,94102,2008-08-08,499000,0,4575,NA,1900,1,37.7740137,-122.4268479
30111,360 Rolph Street,94112,2008-12-24,630000,4,1613,2160,1924,0,37.7129,-122.435632
68779,360 San Leandro Way,94127,2008-05-20,1150000,NA,NA,NA,1926,0,37.730688,-122.469184
10438,3616 21st Street,94114,2009-05-15,1660000,0,1902,2848,1968,0,37.756703,-122.428469
56559,3620 19th Street,94110,2008-08-06,1180000,0,NA,NA,NA,0,37.760087,-122.42412
48041,3620 19th Street #22,94110,2008-09-19,769000,NA,NA,NA,NA,1,37.760439,-122.424322
50785,3620 19th Street #34,94100,2008-09-05,649000,NA,NA,NA,NA,1,37.760439,-122.424322
51499,3620 19th Street #36,94110,2008-08-29,669000,NA,NA,NA,NA,1,37.760439,-122.424322
47420,3620 19th Street #39,94110,2008-09-23,650000,NA,NA,NA,NA,1,37.760439,-122.424322
40995,3620 25th Street,94110,2008-10-24,795000,0,1275,NA,1948,0,37.750575,-122.421786
62211,3620 Taraval Street #2,94116,2008-06-27,900000,NA,NA,NA,1957,1,37.742003,-122.505088
44380,3622 Sacramento Street,94118,2008-10-07,1660000,3,1705,2500,NA,0,37.7875132,-122.4523863
73514,3628 Fulton Street,94118,2008-04-18,1415000,NA,NA,NA,1922,0,37.773433,-122.470762
31897,363 30th Street,94131,2008-12-16,849000,0,2420,2169,1904,0,37.741783,-122.428245
30470,363 Jersey Street,94114,2008-12-23,1175000,3,1250,2850,1889,0,37.750301,-122.433159
47493,3640 Santiago Street,94116,2008-09-23,705000,0,1047,1250,1944,0,37.743743,-122.506544
26522,3643 Folsom Street,94110,2009-01-23,640000,0,1250,1750,1907,0,37.740912,-122.413067
65,3648 22nd Street,94114,2009-07-14,2021500,0,1775,2857,NA,0,37.754935,-122.429013
3174,365 Guttenberg Street,94112,2009-06-22,545000,0,2080,4806,1975,0,37.70842,-122.442112
41777,365 Mt. Vernon Avenue,94112,2008-10-21,664000,2,1150,1999,1939,0,37.717922,-122.447739
39654,3655 Noriega Street,94122,2008-10-31,820000,2,1154,2321,1953,0,37.752938,-122.502757
80170,3655 Noriega Street,94122,2008-02-29,630000,2,1154,2321,1953,0,37.75281,-122.503079
6607,3658 Folsom Street,94110,2009-06-04,582000,0,924,1750,1900,0,37.740802,-122.413426
57938,366 Stratford Drive,94132,2008-07-28,991000,4,2895,10091,1949,0,37.718904,-122.473173
45755,366 Victoria Street,94132,2008-09-30,572000,2,1000,2500,1941,0,37.717339,-122.465059
76826,3667 19th Street,94110,2008-03-27,806000,2,1018,NA,1908,0,37.759634,-122.425095
59952,368 Elm Street,94102,2008-07-10,520000,5,3000,7841,2007,0,37.781217,-122.4227753
15474,368 Hazelwood Avenue,94127,2009-04-10,1045000,3,1440,3110,1927,0,37.733797,-122.45608
38375,368 Sanchez Street #A,94114,2008-11-07,822000,0,2198,NA,1911,1,37.763306,-122.430944
49750,369 Lisbon Street,94112,2008-09-11,510000,2,480,2495,1910,0,37.722333,-122.433011
4649,369 Los Palmos Drive,94127,2009-06-15,859000,0,1182,2495,1959,0,37.735089,-122.450524
53535,3690 21st Street,94114,2008-08-22,4300000,0,3314,5985,1930,0,37.756544,-122.429807
9782,37 Ashton Avenue,94112,2009-05-19,580000,2,1054,2051,1952,0,37.719242,-122.462423
5206,37 Aztec Street,94110,2009-06-11,1030000,3,1450,1750,1961,0,37.745628,-122.416142
50511,37 Bannock Street,94112,2008-09-05,672000,2,1325,1999,1940,0,37.718581,-122.442218
51517,37 Elk Street,94131,2008-08-29,785000,0,1026,2495,1930,0,37.736706,-122.43946
55938,370 De Haro Street #B3,94103,2008-08-08,725000,0,1180,NA,1999,1,37.765445,-122.402139
27264,370 Lansdale Avenue,94127,2009-01-16,714000,0,1531,6747,1951,0,37.735889,-122.458099
61852,370 Moncada Way,94127,2008-06-27,960500,2,1699,7461,1925,0,37.729987,-122.470637
69799,3701 Clay Street #1,94118,2008-05-13,1301000,1,1350,NA,1904,1,37.788056,-122.454032
78497,3701 Divisadero Street #203,94123,2008-03-14,752000,NA,NA,NA,1992,1,37.803844,-122.44395
60901,371 Elsie Street,94110,2008-07-02,1270000,4,1421,5662,1914,0,37.738479,-122.420043
17118,371 Prentiss Street,94110,2009-03-31,900000,2,1400,1751,1915,0,37.738711,-122.411912
79415,3716 Sacramento Street,94118,2008-03-06,1470000,2,1617,NA,1912,0,37.78753,-122.454018
5210,3724 Webster Street,94123,2009-06-11,1363500,0,3000,2566,1935,0,37.805163,-122.435267
14261,373 Lombard Street #202,94133,2009-04-21,750000,2,991,1006,1977,1,37.803272,-122.407826
78896,3734 Ulloa Street,94116,2008-03-11,852000,3,2690,1950,1987,0,37.740471,-122.496554
10866,3738 Geary Boulevard #A,94118,2009-05-13,461000,NA,NA,NA,NA,1,37.7813192,-122.4596204
10634,3738 Geary Boulevard #C,94118,2009-05-14,615000,NA,NA,NA,NA,1,37.7813192,-122.4596204
11579,3738 Geary Boulevard #D,94118,2009-05-08,618000,NA,NA,NA,NA,1,37.7813192,-122.4596204
43627,374 Rolph Street,94112,2008-10-10,499000,2,1018,2012,1922,0,37.712821,-122.435475
42490,3747 Cesar Chavez,94110,2008-10-16,825000,0,1127,1340,1924,0,37.74766,-122.423604
68018,3747 Divisadero Street,94123,2008-05-23,1535000,NA,NA,NA,1993,0,37.8042839,-122.443744
74568,3756 16th Street,94114,2008-04-11,1100000,NA,NA,NA,2001,0,37.7641014,-122.4362747
4503,3756 23rd Street,94114,2009-06-16,1080500,0,1512,1459,1915,0,37.753472,-122.426718
36609,376 Eureka Street,94114,2008-11-19,1340000,0,1056,3249,1910,0,37.756166,-122.437986
60904,377 Clipper Street,94114,2008-07-02,1775000,NA,NA,NA,1904,0,37.748686,-122.433263
36310,3774 23rd Street,94114,2008-11-20,1450000,0,1485,1459,1915,0,37.753454,-122.427041
81437,379 Munich Street,94112,2008-02-20,678000,NA,NA,NA,1926,0,37.719538,-122.427487
70038,379 Noe Street,94114,2008-05-12,950000,NA,NA,NA,1905,0,37.763014,-122.432664
67310,38 Bryant Street #608,94105,2008-05-29,1025000,2,1101,NA,1994,1,37.787466,-122.38898
77886,38 Bryant Street #808,94105,2008-03-19,1100000,2,1067,NA,1994,1,37.787466,-122.38898
20456,38 Dearborn Street,94110,2009-03-10,580000,0,856,NA,1907,0,37.7625428,-122.4230128
68013,38 Elsie Street #A,94110,2008-05-23,525000,NA,NA,NA,1900,1,37.744187,-122.417006
8452,38 Fountain Street,94114,2009-05-27,1375000,3,1300,3125,1947,0,37.750167,-122.441798
68034,38 Lusk Street #1,94107,2008-05-23,1250000,NA,NA,NA,1995,1,37.778527,-122.394661
59443,38 Stanford Heights Avenue,94127,2008-07-15,849000,2,824,6098,1960,0,37.734554,-122.449609
75782,38 States Street,94114,2008-04-02,2225000,NA,NA,NA,2001,0,37.7634651,-122.4361373
39656,38 Waterville Street,94124,2008-10-31,460000,0,900,2495,1900,0,37.735505,-122.402943
11366,380 10th Street #12,94103,2009-05-08,530000,1,789,NA,2004,1,37.7717866,-122.4115882
5018,380 10th Street #18,94103,2009-06-12,650000,2,1343,NA,2004,1,37.771766,-122.411707
59564,380 Monterey Boulevard #101,94131,2008-07-14,390000,2,749,NA,1980,1,37.73184,-122.443988
47974,382 29th Street,94131,2008-09-19,925500,4,3080,1339,1920,0,37.743749,-122.428457
25899,3825 Scott Street #304,94123,2009-01-29,455000,1,526,NA,1928,1,37.805016,-122.442465
16449,383 Lombard Street #305,94133,2009-04-03,280000,2,975,NA,1977,1,37.803383,-122.407915
16444,3835 Scott Street #102,94123,2009-04-03,800000,1,865,NA,1928,1,37.805282,-122.442336
78215,3835 Scott Street #301,94123,2008-03-17,1125000,2,1129,NA,1928,1,37.805235,-122.442509
6663,3839 San Bruno Avenue,94134,2009-06-03,538000,3,975,2570,1947,0,37.714508,-122.400884
52640,3850 Anza Street,94121,2008-08-28,360000,3,1667,2250,1941,0,37.77808,-122.489682
4502,3851 Market Street,94131,2009-06-16,1000000,4,1495,1742,1925,0,37.752906,-122.442611
72291,3855 25th Street,94114,2008-04-29,1650000,NA,NA,NA,1918,0,37.749917,-122.426202
57831,3861 19th Street,94114,2008-07-29,1025000,NA,NA,NA,1910,0,37.759504,-122.429489
42469,3861 Washington Street #3861,94118,2008-10-16,2000000,3,1725,NA,1908,1,37.7887719,-122.4565858
78502,3866 19th Street,94114,2008-03-14,2265000,NA,NA,NA,1913,0,37.759849,-122.429655
